Folio,record_type,tipo,ramo,reinsurer,participation,reasegurado,asegurado,direccion,periodo_inicio,periodo_fin,actividad,estimado_ingresos ,interes_asegurable,limite_max_res ,riesgos_cubiertos,condiciones_reaseguro,exclusiones,deducible_General ,deducible_Robo ,deducible_Terremoto ,deducible_Electricos ,deducible_Ingresos ,prima_neta ,soporte,base_cobertura,territorialidad,jurisdiccion,dias_pago,anexos_clausulas,texto_clausulas,panel_participantes,moneda
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Scorpius,11,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,126894,11,Ocurrencia,México,Leyes mexicanas,21,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Phoenix,6,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,69215,6,Ocurrencia,México,Leyes mexicanas,52,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Gemini,6,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,69215,6,Ocurrencia,México,Leyes mexicanas,60,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Aquarius,5,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,57679,5,Ocurrencia,México,Leyes mexicanas,39,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Neptune,10,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,115358,10,Ocurrencia,México,Leyes mexicanas,58,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Andromeda,8,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,92287,8,Ocurrencia,México,Leyes mexicanas,23,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Pluto,5,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,57679,5,Ocurrencia,México,Leyes mexicanas,51,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000455/2015/2016,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Mars,8,Consorcio de Seguros México,"Tecnologías Avanzadas, S.A.","Querétaro, Querétaro",11/05/15 0:00,10/05/16 0:00,Gestión medioambiental,80097226,Daños materiales y pérdidas por cualquier causa,346641000,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82195,74689,80757,99791,94959,92287,8,Ocurrencia,México,Leyes mexicanas,57,"NMA 2737, LMA 3200, NMA 2705, LMA 3110, Endorsement 5678, NMA 464, LMA 3092, NMA 2800, LMA 6000A, Endorsement 9101, LMA 3100A, LMA 3105, NMA 2738, NMA 2962, Endorsement 1234, NMA 3001","Cooperacion de reclamos, Cobertura Extendida; Acción Razonable; Cobertura Adicional X; All Risks; Exclusión de Daños por Agua; Control de Reclamos; Control de Daños; Gastos de Defensa Incluidos; Cláusula Complementaria; Limitación de Sanciones; Ampliación de Cobertura Y; Control de Pérdidas; Prevención de Robo; Exclusión de Guerra y Guerra Civil; Protección Legal","Saturn 2%, Cassiopeia 4%, Venus 7%, Mercury 8%, Taurus 5%, Draco 6%, Lyra 9%, Scorpius 11%, Phoenix 6%, Gemini 6%, Aquarius 5%, Neptune 10%, Andromeda 8%, Pluto 5%, Mars 8%",MXN
NC/000456/2020/2021,Pre-nota de Cobertura,Reaseguro Facultativo,Transportes,Gemini,100,Grupo Financiero Unión,Operadora Marina de México,"San Luis Potosí, San Luis Potosí",18/03/20 0:00,18/03/21 0:00,Operación de transporte terrestre,2907415,Daños materiales y pérdidas por cualquier causa,377801692,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",30443,63093,52190,82896,22711,7305822,100,Ocurrencia,México,Leyes mexicanas,38,"NMA 2737, NMA 464, Endorsement 5678, LMA 3100A, LMA 6000A, NMA 2800, LMA 3105, NMA 3001, NMA 2962, NMA 2705, NMA 2738, Endorsement 1234, LMA 3110, LMA 3092","Cooperacion de reclamos, Exclusión de Daños por Agua; All Risks; Limitación de Sanciones; Gastos de Defensa Incluidos; Control de Daños; Ampliación de Cobertura Y; Protección Legal; Prevención de Robo; Acción Razonable; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cobertura Adicional X; Control de Reclamos",Gemini 100%,MXN
NC/000456/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Gemini,100,Grupo Financiero Unión,Operadora Marina de México,"San Luis Potosí, San Luis Potosí",18/03/20 0:00,18/03/21 0:00,Operación de transporte terrestre,2907415,Daños materiales y pérdidas por cualquier causa,377801692,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",30443,63093,52190,82896,22711,7305822,100,Ocurrencia,México,Leyes mexicanas,39,"NMA 2737, NMA 464, Endorsement 5678, LMA 3100A, LMA 6000A, NMA 2800, LMA 3105, NMA 3001, NMA 2962, NMA 2705, NMA 2738, Endorsement 1234, LMA 3110, LMA 3092","Cooperacion de reclamos, Exclusión de Daños por Agua; All Risks; Limitación de Sanciones; Gastos de Defensa Incluidos; Control de Daños; Ampliación de Cobertura Y; Protección Legal; Prevención de Robo; Acción Razonable; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cobertura Adicional X; Control de Reclamos",Gemini 100%,MXN
NC/000457/2020/2021,Pre-nota de Cobertura,Reaseguro Facultativo,Transportes,"Perseus, Taurus, Earth, Aquarius, Jupiter, Mars, Mercury, Neptune, Gemini, Pluto, Pegasus, Venus, Andromeda, Leo, Saturn",100,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,8131091,100,Ocurrencia,México,Leyes mexicanas,32,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
NC/000457/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Perseus,2,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,162622,2,Ocurrencia,México,Leyes mexicanas,22,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
NC/000457/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Taurus,10,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,813109,10,Ocurrencia,México,Leyes mexicanas,22,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
NC/000457/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Earth,10,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,813109,10,Ocurrencia,México,Leyes mexicanas,48,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
NC/000457/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Aquarius,6,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,487865,6,Ocurrencia,México,Leyes mexicanas,32,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
NC/000457/2020/2021,Soporte,Reaseguro Facultativo,Transportes,Jupiter,2,"Seguros Central, S.A.",Corporación Turística México,"Monterrey, Nuevo León",17/03/20 0:00,17/03/21 0:00,Operación de transporte terrestre,72780879,Daños materiales y pérdidas por cualquier causa,114244461,"Daños por choque, incendios, robos en vehículos","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66056,23904,64588,71023,76675,162622,2,Ocurrencia,México,Leyes mexicanas,20,"NMA 2737, NMA 2962, NMA 3001, NMA 2705, LMA 3100A, LMA 3105, LMA 3200, LMA 3110, NMA 2738, Endorsement 1234, Endorsement 9101, LMA 6000A, Endorsement 5678, NMA 2800, NMA 464","Cooperacion de reclamos, Prevención de Robo; Protección Legal; Acción Razonable; Limitación de Sanciones; Ampliación de Cobertura Y; Cobertura Extendida; Cobertura Adicional X; Control de Pérdidas; Exclusión de Guerra y Guerra Civil; Cláusula Complementaria; Gastos de Defensa Incluidos; All Risks; Control de Daños; Exclusión de Daños por Agua","Perseus 2%, Taurus 10%, Earth 10%, Aquarius 6%, Jupiter 2%, Mars 9%, Mercury 4%, Neptune 1%, Gemini 10%, Pluto 5%, Pegasus 5%, Venus 2%, Andromeda 12%, Leo 10%, Saturn 12%",USD
